Link,heat,rank,lane,last_name,first_name,reaction_time,split_50m,split_100m,split_150m,split_200m,split_250m,split_300m,split_350m,final_time
https://www.omegatiming.com/File/00010B0C0008000000FFFFFFFFFFFF01.pdf,Final C,1,6,COSGAREA,Andrew,0.74,27.77,57.50,1:27.47,1:57.93,2:27.99,2:57.51,3:26.27,3:54.80
https://www.omegatiming.com/File/00010B0C0008000000FFFFFFFFFFFF01.pdf,Final C,2,9,FREEMAN,William,0.77,27.67,57.27,1:26.99,1:57.24,2:27.04,2:57.43,3:26.82,3:55.45
https://www.omegatiming.com/File/00010B0C0008000000FFFFFFFFFFFF01.pdf,Final C,3,4,STILLEY,John,0.71,27.21,57.24,1:27.76,1:58.72,2:29.01,2:58.70,3:27.65,3:55.89
https://www.omegatiming.com/File/00010B0C0008000000FFFFFFFFFFFF01.pdf,Final C,4,2,BARBIERE,James,0.76,27.25,57.60,1:28.08,1:58.84,2:29.37,2:58.93,3:27.84,3:55.92
https://www.omegatiming.com/File/00010B0C0008000000FFFFFFFFFFFF01.pdf,Final C,5,3,PRIESTLEY,Morgan,0.75,27.06,57.49,1:27.58,1:58.13,2:28.21,2:57.90,3:27.66,3:56.17
https://www.omegatiming.com/File/00010B0C0008000000FFFFFFFFFFFF01.pdf,Final C,6,7,THOMSON,Daniel,0.75,27.34,56.89,1:26.76,1:56.78,2:26.71,2:56.73,3:26.65,3:56.44
https://www.omegatiming.com/File/00010B0C0008000000FFFFFFFFFFFF01.pdf,Final C,7,10,HINSHAW,Adam,0.71,27.83,57.57,1:27.34,1:57.60,2:27.83,2:58.05,3:28.14,3:56.76
https://www.omegatiming.com/File/00010B0C0008000000FFFFFFFFFFFF01.pdf,Final C,8,1,SMIT,Michael,0.77,27.25,57.33,1:27.83,1:58.50,2:29.11,2:59.55,3:29.69,3:58.88
https://www.omegatiming.com/File/00010B0C0008000000FFFFFFFFFFFF01.pdf,Final C,9,8,NAGLE,Brett,0.75,28.12,58.27,1:28.56,1:59.23,2:29.73,3:00.42,3:29.86,3:59.14
https://www.omegatiming.com/File/00010B0C0008000000FFFFFFFFFFFF01.pdf,Final C,10,5,STEPHENS,Thomas,0.64,26.94,57.09,1:27.78,1:58.17,2:28.46,2:58.75,3:29.46,3:59.73
https://www.omegatiming.com/File/00010B00000D000000FFFFFFFFFFFF01.pdf,Final,1,6,KLUEH,Michael,0.81,25.81,53.59,1:21.54,1:49.64,2:17.98,2:46.32,3:13.64,3:40.05
https://www.omegatiming.com/File/00010B00000D000000FFFFFFFFFFFF01.pdf,Final,2,2,DWYER,Conor,0.62,25.6,53.19,1:20.92,1:49.08,2:17.06,2:45.09,3:12.94,3:40.66
https://www.omegatiming.com/File/00010B00000D000000FFFFFFFFFFFF01.pdf,Final,3,4,MCLEAN,Matt,0.77,25.67,53.33,1:21.18,1:49.50,2:17.69,2:45.95,3:14.08,3:42.11
https://www.omegatiming.com/File/00010B00000D000000FFFFFFFFFFFF01.pdf,Final,4,5,GLAESNER,Mads EUR/DEN,0.73,25.74,53.60,1:21.67,1:49.87,2:17.83,2:46.05,3:14.61,3:43.40
https://www.omegatiming.com/File/00010B00000D000000FFFFFFFFFFFF01.pdf,Final,5,8,VANDERKAAY,Peter,0.73,25.98,53.99,1:22.28,1:50.64,2:18.90,2:47.53,3:15.74,3:43.61
https://www.omegatiming.com/File/00010B00000D000000FFFFFFFFFFFF01.pdf,Final,6,1,RENWICK,Robbie EUR/GBR,0.65,25.74,54.09,1:22.18,1:50.78,2:19.55,2:48.36,3:17.12,3:45.17
https://www.omegatiming.com/File/00010B00000D000000FFFFFFFFFFFF01.pdf,Final,7,3,JOENSEN,Pal EUR/FAR,0.73,25.38,52.75,1:20.91,1:49.53,2:18.37,2:47.70,3:17.28,3:45.84
https://www.omegatiming.com/File/00010B00000D000000FFFFFFFFFFFF01.pdf,Final,8,7,MEICHTRY,Dominik EUR/SUI,0.68,25.69,53.49,1:21.68,1:50.03,2:18.14,2:46.78,3:16.28,3:45.88
https://www.omegatiming.com/File/00010C010100000302FFFFFFFFFFFF02.pdf,Final A,1,5,WEISS,Michael,0.71,27.66,58.16,1:28.58,1:59.55,2:30.03,3:00.92,3:31.15,4:00.20
https://www.omegatiming.com/File/00010C010100000302FFFFFFFFFFFF02.pdf,Final A,2,2,BASSON,Jean,0.65,28.28,58.33,1:28.91,1:59.24,2:29.94,3:00.40,3:31.20,4:00.96
https://www.omegatiming.com/File/00010C010100000302FFFFFFFFFFFF02.pdf,Final A,3,3,KAO,Ryan,0.73,28.57,59.06,1:30.08,2:01.29,2:32.24,3:02.59,3:32.90,4:02.03
https://www.omegatiming.com/File/00010C010100000302FFFFFFFFFFFF02.pdf,Final A,4,6,NICKELL,Alexander,0.77,27.94,57.84,1:28.84,2:00.13,2:31.71,3:03.01,3:34.17,4:03.45
https://www.omegatiming.com/File/00010C010100000302FFFFFFFFFFFF02.pdf,Final A,5,7,GUTTMANN,Marcus,0.72,27.4,57.46,1:28.28,1:59.79,2:31.14,3:02.47,3:33.77,4:03.53
https://www.omegatiming.com/File/00010C010100000302FFFFFFFFFFFF02.pdf,Final A,6,8,REDONDO,Brock,0.71,27.98,59.13,1:29.83,2:01.13,2:32.02,3:03.36,3:33.97,4:03.66
https://www.omegatiming.com/File/00010C010100000302FFFFFFFFFFFF02.pdf,Final A,7,1,MAYFIELD,Cory,0.63,28.65,59.24,1:30.73,2:01.76,2:32.96,3:03.83,3:34.93,4:04.18
https://www.omegatiming.com/File/00010C010100000302FFFFFFFFFFFF02.pdf,Final A,8,4,MALONE,Reed,0.71,27.91,58.61,1:29.36,2:00.81,2:31.77,3:03.53,3:34.67,4:04.81
https://www.omegatiming.com/File/00010C010100000302FFFFFFFFFFFF02.pdf,Final B,1,6,KILLEEN,Nicholas,0.71,28.43,58.95,1:29.60,2:00.35,2:30.96,3:02.01,3:32.84,4:03.11
https://www.omegatiming.com/File/00010C010100000302FFFFFFFFFFFF02.pdf,Final B,2,4,FOWLER,Tyler,0.75,28.77,59.23,1:30.33,2:01.82,2:33.83,3:04.65,3:35.39,4:05.48
https://www.omegatiming.com/File/00010C010100000302FFFFFFFFFFFF02.pdf,Final B,3,2,FEHER,Sean,0.76,27.99,58.62,1:29.63,2:00.83,2:32.58,3:04.26,3:35.64,4:05.84
https://www.omegatiming.com/File/00010C010100000302FFFFFFFFFFFF02.pdf,Final B,4,3,HANKS,Levi,0.72,28.41,58.95,1:30.29,2:01.63,2:33.42,3:05.18,3:37.43,4:07.43
https://www.omegatiming.com/File/00010C010100000302FFFFFFFFFFFF02.pdf,Final B,5,1,BALL,Ryan,0.63,28.44,58.92,1:30.42,2:02.06,2:33.75,3:05.36,3:37.17,4:07.73
https://www.omegatiming.com/File/00010C010100000302FFFFFFFFFFFF02.pdf,Final B,6,8,ROBERTS,Jared,0.68,28.47,59.62,1:31.54,2:03.44,2:35.52,3:07.41,3:39.01,4:09.40
https://www.omegatiming.com/File/00010C010100000302FFFFFFFFFFFF02.pdf,Final B,7,7,SCHUERMANN,William,0.7,28.87,59.48,1:30.55,2:02.52,2:34.48,3:06.80,3:38.89,4:10.22
https://www.omegatiming.com/File/00010C010100000302FFFFFFFFFFFF02.pdf,Final B,8,5,MARLOW,Garin,0.66,28.85,1:00.28,1:31.98,2:03.95,2:35.91,3:08.00,3:40.71,4:12.60
https://www.omegatiming.com/File/00010C010100000302FFFFFFFFFFFF02.pdf,Final C,1,6,SEO,Young Tae,0.61,27.6,57.09,1:27.09,1:57.80,2:29.17,3:01.22,3:32.97,4:02.91
https://www.omegatiming.com/File/00010C010100000302FFFFFFFFFFFF02.pdf,Final C,2,2,LIEBERMAN,Jonathan,0.68,28.31,58.96,1:30.31,2:01.69,2:33.21,3:04.48,3:35.38,4:05.10
https://www.omegatiming.com/File/00010C010100000302FFFFFFFFFFFF02.pdf,Final C,3,4,NOLAN,Connor,0.78,29.36,1:01.04,1:32.16,2:03.07,2:33.72,3:04.71,3:36.87,4:07.44
https://www.omegatiming.com/File/00010C010100000302FFFFFFFFFFFF02.pdf,Final C,4,5,GRUMHAUS,Peter,0.73,27.78,58.34,1:30.10,2:01.81,2:34.06,3:05.99,3:37.90,4:08.41
https://www.omegatiming.com/File/00010C010100000302FFFFFFFFFFFF02.pdf,Final C,5,8,NIELSEN,Andrew,0.71,27.6,58.02,1:29.33,2:01.16,2:33.51,3:05.92,3:38.32,4:09.79
https://www.omegatiming.com/File/00010C010100000302FFFFFFFFFFFF02.pdf,Final C,6,7,COSTIN,James,0.68,28.22,59.17,1:30.23,2:02.27,2:33.54,3:05.49,3:37.81,4:10.00
https://www.omegatiming.com/File/00010C010100000302FFFFFFFFFFFF02.pdf,Final C,7,1,HINES,Tyler,0.7,28.43,59.37,1:30.77,2:02.41,2:34.21,3:06.56,3:38.71,4:10.31
https://www.omegatiming.com/File/00010C010100000302FFFFFFFFFFFF02.pdf,Final C,8,3,HASEMANN,Nicholas,0.77,27.76,58.57,1:29.87,2:01.94,2:34.19,3:06.64,3:38.89,4:10.52
https://www.omegatiming.com/File/00010C01002D000000FFFFFFFFFFFF01.pdf,Final,1,4,COCHRANE,Ryan,0.77,26.89,55.29,1:23.72,1:52.47,2:21.38,2:49.78,3:18.72,3:47.07
https://www.omegatiming.com/File/00010C01002D000000FFFFFFFFFFFF01.pdf,Final,2,3,BOBROSKY,Chad,0.77,27.11,55.89,1:24.94,1:54.18,2:23.95,2:54.04,3:24.42,3:52.65
https://www.omegatiming.com/File/00010C01002D000000FFFFFFFFFFFF01.pdf,Final,3,6,PAGE,Alec,0.79,27.19,56.41,1:26.37,1:56.19,2:26.02,2:55.65,3:24.97,3:53.20
https://www.omegatiming.com/File/00010C01002D000000FFFFFFFFFFFF01.pdf,Final,4,1,ZANATTA,Keegan,0.73,26.92,56.05,1:25.62,1:55.53,2:25.46,2:55.64,3:25.83,3:54.66
https://www.omegatiming.com/File/00010C01002D000000FFFFFFFFFFFF01.pdf,Final,5,2,DESPOND,Frank,0.71,27.32,57.01,1:26.73,1:56.36,2:26.12,2:56.07,3:25.85,3:54.71
https://www.omegatiming.com/File/00010C01002D000000FFFFFFFFFFFF01.pdf,Final,6,8,SINCLAIR,Nicholas,0.74,26.89,55.62,1:25.21,1:55.40,2:25.11,2:55.64,3:25.97,3:55.23
https://www.omegatiming.com/File/00010C01002D000000FFFFFFFFFFFF01.pdf,Final,7,5,MAITLAND,Kier,0.64,27.23,56.14,1:25.70,1:55.70,2:25.84,2:55.90,3:26.58,3:56.71
https://www.omegatiming.com/File/00010C01002D000000FFFFFFFFFFFF01.pdf,Final,8,7,BROTHERS,William,0.76,27.79,57.13,1:27.01,1:57.03,2:27.11,2:57.32,3:27.41,3:56.97
https://www.omegatiming.com/File/00010C01002D000000FFFFFFFFFFFF01.pdf,Final,1,4,RANDALL,Mark,0.81,27.57,57.13,1:27.08,1:57.26,2:27.17,2:56.73,3:25.61,3:53.94
https://www.omegatiming.com/File/00010C01002D000000FFFFFFFFFFFF01.pdf,Final,2,5,PEREZ VERTTI FERRER,A.,0.81,27.69,57.27,1:27.32,1:57.36,2:27.48,2:57.33,3:27.18,3:55.62
https://www.omegatiming.com/File/00010C01002D000000FFFFFFFFFFFF01.pdf,Final,3,6,ABDEL-KHALIK,Aly,0.79,27.99,57.73,1:27.81,1:57.99,2:28.11,2:58.40,3:28.48,3:57.88
https://www.omegatiming.com/File/00010C01002D000000FFFFFFFFFFFF01.pdf,Final,4,2,BETUZZI,Raymond,0.7,27.61,57.32,1:27.21,1:57.60,2:27.84,2:58.49,3:28.75,3:57.98
https://www.omegatiming.com/File/00010C01002D000000FFFFFFFFFFFF01.pdf,Final,5,3,HEDLIN,Eric,0.71,27.85,57.46,1:27.29,1:57.32,2:27.64,2:57.85,3:28.33,3:58.13
https://www.omegatiming.com/File/00010C01002D000000FFFFFFFFFFFF01.pdf,Final,6,7,BAGSHAW,Jeremy,0.76,26.49,55.73,1:26.19,1:57.03,2:28.29,3:00.04,3:30.69,3:58.62
https://www.omegatiming.com/File/00010C01002D000000FFFFFFFFFFFF01.pdf,Final,7,1,KINGSTON,Brandon,0.75,27.49,57.33,1:27.41,1:57.85,2:28.59,2:59.09,3:30.03,3:59.79
https://www.omegatiming.com/File/00010C01002D000000FFFFFFFFFFFF01.pdf,Final,8,8,ZAYED,Karim,0.68,27.64,57.67,1:28.44,1:59.07,2:29.76,3:00.42,3:30.86,3:59.87
https://www.omegatiming.com/File/00010C01002D000000FFFFFFFFFFFF01.pdf,Final,9,9,GUERTIN,Philippe,0.74,28.42,58.22,1:29.04,1:59.81,2:30.70,3:01.52,3:32.15,4:02.52
https://www.omegatiming.com/File/00010C01002D000000FFFFFFFFFFFF01.pdf,Final,10,0,DELGADILLO FAISAL,Daniel,0.76,28.87,59.34,1:30.30,2:01.70,2:32.80,3:04.65,3:36.42,4:07.07
https://www.omegatiming.com/File/00010C010200000302FFFFFFFFFFFF02.pdf,Final,1,2,VANDERKAAY,Peter,0.75,26.22,54.47,1:23.28,1:51.87,2:20.65,2:49.91,3:18.99,3:47.67
https://www.omegatiming.com/File/00010C010200000302FFFFFFFFFFFF02.pdf,Final,2,5,DWYER,Conor,0.66,26.49,55.46,1:24.46,1:53.37,2:22.27,2:51.02,3:19.51,3:47.83
https://www.omegatiming.com/File/00010C010200000302FFFFFFFFFFFF02.pdf,Final,3,1,KLUEH,Michael,0.71,26.6,55.13,1:24.11,1:53.14,2:22.40,2:51.34,3:20.31,3:48.17
https://www.omegatiming.com/File/00010C010200000302FFFFFFFFFFFF02.pdf,Final,4,3,HOUCHIN,Charlie UN09NC,0.72,25.56,54.00,1:23.11,1:52.15,2:20.93,2:49.79,3:18.94,3:48.32
https://www.omegatiming.com/File/00010C010200000302FFFFFFFFFFFF02.pdf,Final,5,7,FEELEY,Ryan,0.76,26.51,55.71,1:24.83,1:54.24,2:22.83,2:52.05,3:20.75,3:49.25
https://www.omegatiming.com/File/00010C010200000302FFFFFFFFFFFF02.pdf,Final,6,4,JAEGER,Connor,0.75,26.52,55.53,1:24.37,1:53.45,2:22.75,2:51.79,3:21.12,3:49.55
https://www.omegatiming.com/File/00010C010200000302FFFFFFFFFFFF02.pdf,Final,7,6,PATTON,Matt,0.7,26.43,55.51,1:24.69,1:53.81,2:22.72,2:51.72,3:20.97,3:49.90
https://www.omegatiming.com/File/00010C010200000302FFFFFFFFFFFF02.pdf,Final,8,8,MCBROOM,Michael,0.76,26.61,55.65,1:24.84,1:54.82,2:24.80,2:55.66,3:26.30,3:56.12
https://www.omegatiming.com/File/00010C030000000001FFFFFFFFFFFF01.pdf,Final,1,5,BIEDERMANN,Paul,0.84,27.55,56.65,1:26.09,1:55.57,2:24.52,2:53.23,3:21.02,3:47.84
https://www.omegatiming.com/File/00010C030000000001FFFFFFFFFFFF01.pdf,Final,2,3,KIS,Gergo,0.72,27.45,56.55,1:25.92,1:54.95,2:23.78,2:52.62,3:20.80,3:48.09
https://www.omegatiming.com/File/00010C030000000001FFFFFFFFFFFF01.pdf,Final,3,4,PIZZETTI,Samuel,0.75,27.3,56.28,1:25.81,1:55.13,2:23.68,2:52.07,3:20.44,3:48.66
https://www.omegatiming.com/File/00010C030000000001FFFFFFFFFFFF01.pdf,Final,4,8,RENWICK,Robbie,0.68,26.95,56.52,1:26.10,1:55.61,2:25.18,2:54.41,3:23.12,3:50.46
https://www.omegatiming.com/File/00010C030000000001FFFFFFFFFFFF01.pdf,Final,5,7,ROUAULT,Sebastien,0.76,26.92,55.84,1:25.20,1:54.36,2:23.51,2:52.72,3:21.79,3:50.62
https://www.omegatiming.com/File/00010C030000000001FFFFFFFFFFFF01.pdf,Final,6,2,DETTI,Gabriele,0.8,26.93,56.40,1:26.13,1:55.84,2:25.31,2:54.83,3:24.19,3:51.92
https://www.omegatiming.com/File/00010C030000000001FFFFFFFFFFFF01.pdf,Final,7,1,KULIKOV,Evgeny,0.79,27.3,56.85,1:26.37,1:56.11,2:25.66,2:55.26,3:24.78,3:52.57
https://www.omegatiming.com/File/00010C030000000001FFFFFFFFFFFF01.pdf,Final,8,6,RAKOS,Patrik,0.78,27.45,57.00,1:26.31,1:55.95,2:25.10,2:54.73,3:24.15,3:52.80
https://www.omegatiming.com/File/00010D020000000302FFFFFFFFFFFF02.pdf,Final,1,4,JAEGER,Connor,0.78,27.09,56.10,1:24.62,1:53.23,2:21.31,2:49.60,3:18.13,3:45.89
https://www.omegatiming.com/File/00010D020000000302FFFFFFFFFFFF02.pdf,Final,2,6,MCLEAN,Matt,0.85,26.82,55.88,1:25.01,1:54.20,2:22.46,2:50.86,3:19.20,3:46.14
https://www.omegatiming.com/File/00010D020000000302FFFFFFFFFFFF02.pdf,Final,3,2,HOUCHIN,Charlie IX3-NC,0.76,26.68,55.39,1:24.55,1:53.89,2:22.50,2:50.88,3:19.05,3:47.16
https://www.omegatiming.com/File/00010D020000000302FFFFFFFFFFFF02.pdf,Final,4,5,MCBROOM,Michael,0.82,27.17,56.09,1:24.73,1:53.60,2:22.27,2:51.28,3:20.82,3:49.28
https://www.omegatiming.com/File/00010D020000000302FFFFFFFFFFFF02.pdf,Final,5,3,KLUEH,Michael,0.79,26.86,55.58,1:24.66,1:54.30,2:23.68,2:52.98,3:22.44,3:51.54
https://www.omegatiming.com/File/00010D020000000302FFFFFFFFFFFF02.pdf,Final,6,8,GEMMELL,Andrew,0.97,27.56,56.63,1:25.69,1:54.99,2:24.38,2:54.00,3:23.70,3:52.69
https://www.omegatiming.com/File/00010D020000000302FFFFFFFFFFFF02.pdf,Final,7,1,GROTHE,Zane,0.89,27.34,56.47,1:25.74,1:55.58,2:26.03,2:56.41,3:27.23,3:57.32
https://www.omegatiming.com/File/00010D020000000302FFFFFFFFFFFF02.pdf,Final,1,2,RITTER,Jacob,0.75,26.86,55.86,1:25.25,1:54.87,2:24.52,2:54.11,3:23.79,3:52.49
https://www.omegatiming.com/File/00010D020000000302FFFFFFFFFFFF02.pdf,Final,2,7,WEISS,Michael,0.72,27.02,56.20,1:25.49,1:55.54,2:24.90,2:54.75,3:24.26,3:52.97
https://www.omegatiming.com/File/00010D020000000302FFFFFFFFFFFF02.pdf,Final,3,6,FEELEY,Ryan,0.78,26.72,55.81,1:25.56,1:55.55,2:25.14,2:55.55,3:25.81,3:53.08
https://www.omegatiming.com/File/00010D020000000302FFFFFFFFFFFF02.pdf,Final,4,4,LA TOURETTE,Chad,0.77,27.35,56.67,1:26.40,1:56.36,2:25.98,2:55.70,3:25.38,3:53.15
https://www.omegatiming.com/File/00010D020000000302FFFFFFFFFFFF02.pdf,Final,5,5,BURNS,Janardana,0.74,27.2,56.40,1:25.84,1:55.78,2:25.35,2:55.27,3:25.12,3:53.68
https://www.omegatiming.com/File/00010D020000000302FFFFFFFFFFFF02.pdf,Final,6,1,EGAN,Liam,0.79,27.63,57.43,1:27.27,1:57.43,2:27.39,2:57.29,3:27.31,3:55.56
https://www.omegatiming.com/File/00010D020000000302FFFFFFFFFFFF02.pdf,Final,7,3,YOUNGQUIST,Clay,0.75,26.36,55.21,1:25.10,1:55.70,2:25.99,2:56.68,3:26.93,3:56.33
https://www.omegatiming.com/File/00010D020000000302FFFFFFFFFFFF02.pdf,Final,8,8,RYAN,Sean,0.77,28.03,57.47,1:27.41,1:56.89,2:26.70,2:56.70,3:26.99,3:56.55
https://www.omegatiming.com/File/00010D020000000302FFFFFFFFFFFF02.pdf,Final,1,4,KATZ,Alexander,0.77,27.11,56.52,1:26.25,1:56.24,2:26.19,2:56.47,3:26.17,3:54.85
https://www.omegatiming.com/File/00010D020000000302FFFFFFFFFFFF02.pdf,Final,2,5,KAO,Ryan,0.72,27.43,56.93,1:26.98,1:57.04,2:27.01,2:57.13,3:26.65,3:54.99
https://www.omegatiming.com/File/00010D020000000302FFFFFFFFFFFF02.pdf,Final,3,3,BRUMM,Peter,0.69,26.7,56.17,1:25.94,1:56.05,2:26.11,2:56.80,3:27.56,3:56.90
https://www.omegatiming.com/File/00010D020000000302FFFFFFFFFFFF02.pdf,Final,4,6,YODER,James,0.68,27.36,56.85,1:26.66,1:57.10,2:27.44,2:58.10,3:28.72,3:58.82
https://www.omegatiming.com/File/00010D020000000302FFFFFFFFFFFF02.pdf,Final,4,7,MILLER,Jackson,0.74,27.7,57.47,1:27.27,1:57.34,2:27.62,2:58.33,3:28.90,3:58.82
https://www.omegatiming.com/File/00010D020000000302FFFFFFFFFFFF02.pdf,Final,6,2,TURNER,Brock,0.73,27.66,57.67,1:27.54,1:58.29,2:28.39,2:59.00,3:29.46,3:59.63
https://www.omegatiming.com/File/00010D020000000302FFFFFFFFFFFF02.pdf,Final,7,8,CAMPBELL,Henry,0.66,28.62,59.19,1:30.12,2:01.17,2:32.07,3:03.07,3:34.09,4:03.49
https://www.omegatiming.com/File/00010D020000000302FFFFFFFFFFFF02.pdf,Final,8,1,BRADY,Andrew,0.62,27.53,57.76,1:28.13,1:59.05,2:30.25,3:01.47,3:32.63,4:03.58
https://www.omegatiming.com/File/00010D020300000302FFFFFFFFFFFF02.pdf,Final A,1,4,HAAS,Francis,0.76,26.32,54.86,1:24.10,1:53.72,2:23.55,2:53.47,3:22.89,3:51.99
https://www.omegatiming.com/File/00010D020300000302FFFFFFFFFFFF02.pdf,Final A,2,3,BURNS,Aidan,0.78,26.84,56.16,1:25.97,1:55.45,2:24.63,2:53.97,3:23.33,3:53.51
https://www.omegatiming.com/File/00010D020300000302FFFFFFFFFFFF02.pdf,Final A,3,6,KATZ,Alexander,0.75,27.04,56.25,1:25.83,1:55.76,2:25.47,2:54.99,3:24.66,3:53.78
https://www.omegatiming.com/File/00010D020300000302FFFFFFFFFFFF02.pdf,Final A,4,2,TURNER,Brock,0.75,26.97,56.21,1:26.16,1:56.40,2:26.20,2:56.12,3:25.65,3:55.22
https://www.omegatiming.com/File/00010D020300000302FFFFFFFFFFFF02.pdf,Final A,5,5,EGAN,Liam,0.75,27.23,56.25,1:26.07,1:56.13,2:26.13,2:56.06,3:26.27,3:55.57
https://www.omegatiming.com/File/00010D020300000302FFFFFFFFFFFF02.pdf,Final A,6,7,LITHERLAND,Kevin,0.68,27.14,56.33,1:26.13,1:56.09,2:25.99,2:56.17,3:26.28,3:55.68
https://www.omegatiming.com/File/00010D020300000302FFFFFFFFFFFF02.pdf,Final A,7,1,LITHERLAND,Jay,0.78,26.61,55.77,1:25.91,1:56.10,2:26.52,2:57.03,3:27.69,3:57.29
https://www.omegatiming.com/File/00010D020300000302FFFFFFFFFFFF02.pdf,Final A,8,8,BOSCAINO,Nazareno,0.66,27.46,56.61,1:26.55,1:56.76,2:26.87,2:57.66,3:29.15,3:59.68
https://www.omegatiming.com/File/00010D020300000302FFFFFFFFFFFF02.pdf,Final B,1,6,ROBERTS,Jonathan,0.75,27.0,56.27,1:25.87,1:55.65,2:25.24,2:55.36,3:25.24,3:53.50
https://www.omegatiming.com/File/00010D020300000302FFFFFFFFFFFF02.pdf,Final B,2,2,KAO,Ryan,0.73,27.36,57.07,1:27.17,1:56.94,2:26.34,2:56.02,3:25.60,3:54.69
https://www.omegatiming.com/File/00010D020300000302FFFFFFFFFFFF02.pdf,Final B,3,7,REUL,Cody,0.67,27.23,57.10,1:27.64,1:57.75,2:27.72,2:58.24,3:28.33,3:57.23
https://www.omegatiming.com/File/00010D020300000302FFFFFFFFFFFF02.pdf,Final B,4,4,ARAKELIAN,Nick,0.7,27.0,56.61,1:26.36,1:56.66,2:26.62,2:57.46,3:27.68,3:57.87
https://www.omegatiming.com/File/00010D020300000302FFFFFFFFFFFF02.pdf,Final B,5,3,SEAL,Brayden,0.68,26.96,56.77,1:26.89,1:57.59,2:27.81,2:58.64,3:29.11,3:59.25
https://www.omegatiming.com/File/00010D020300000302FFFFFFFFFFFF02.pdf,Final B,6,5,LIEBERMAN,Jonathan,0.66,27.29,57.03,1:27.17,1:57.94,2:28.71,2:59.39,3:29.88,3:59.53
https://www.omegatiming.com/File/00010D020300000302FFFFFFFFFFFF02.pdf,Final B,7,8,O'BRIEN,Jason,0.7,26.94,56.84,1:27.28,1:57.69,2:28.12,2:58.46,3:29.75,4:00.52
https://www.omegatiming.com/File/00010D020300000302FFFFFFFFFFFF02.pdf,Final B,8,1,FREEMAN,William,0.77,27.39,57.37,1:27.88,1:58.32,2:29.17,3:00.12,3:31.38,4:01.63
https://www.omegatiming.com/File/00010D020300000302FFFFFFFFFFFF02.pdf,Final C,1,8,SAMUELSON,Logan,0.81,27.62,56.81,1:26.85,1:56.83,2:27.28,2:57.93,3:27.81,3:57.32
https://www.omegatiming.com/File/00010D020300000302FFFFFFFFFFFF02.pdf,Final C,2,1,IRWIN,Max,0.68,27.41,57.89,1:28.44,1:59.25,2:29.13,2:59.38,3:29.40,3:58.47
https://www.omegatiming.com/File/00010D020300000302FFFFFFFFFFFF02.pdf,Final C,3,3,WALLACE,Martin,0.76,27.33,57.42,1:27.37,1:57.64,2:28.35,2:58.80,3:29.54,3:58.95
https://www.omegatiming.com/File/00010D020300000302FFFFFFFFFFFF02.pdf,Final C,4,7,LYON,Jamey,0.73,27.74,57.40,1:27.80,1:58.22,2:28.45,2:58.82,3:29.52,3:59.11
https://www.omegatiming.com/File/00010D020300000302FFFFFFFFFFFF02.pdf,Final C,5,6,SPRINGER,Gavin,0.7,27.9,57.73,1:28.12,1:58.72,2:28.73,2:59.42,3:29.82,3:59.12
https://www.omegatiming.com/File/00010D020300000302FFFFFFFFFFFF02.pdf,Final C,6,5,HOGSED,Nicholas,0.72,28.1,57.74,1:27.88,1:58.45,2:29.15,2:59.90,3:30.54,3:59.71
https://www.omegatiming.com/File/00010D020300000302FFFFFFFFFFFF02.pdf,Final C,7,2,CARROLL,Trevor,0.65,27.15,57.14,1:27.91,1:58.47,2:29.06,3:00.14,3:30.63,4:00.44
https://www.omegatiming.com/File/00010D020300000302FFFFFFFFFFFF02.pdf,Final C,8,4,WIESER,Christopher,0.62,27.43,56.99,1:27.36,1:57.54,2:28.68,2:59.77,3:31.12,4:01.97
https://www.omegatiming.com/File/00010D020200000302FFFFFFFFFFFF02.pdf,Final A,1,5,BAGSHAW,Jeremy,0.7,26.76,55.73,1:25.03,1:54.50,2:23.96,2:53.78,3:23.35,3:51.09
https://www.omegatiming.com/File/00010D020200000302FFFFFFFFFFFF02.pdf,Final A,2,4,CALDWELL,Nicholas UN-1WI,0.68,27.1,56.15,1:25.47,1:54.91,2:24.39,2:53.92,3:23.14,3:51.14
https://www.omegatiming.com/File/00010D020200000302FFFFFFFFFFFF02.pdf,Final A,3,6,LEWIS,John,0.66,26.57,55.65,1:25.30,1:55.26,2:24.85,2:54.20,3:23.39,3:51.31
https://www.omegatiming.com/File/00010D020200000302FFFFFFFFFFFF02.pdf,Final A,4,3,NIELSEN,Anders,0.72,26.66,55.67,1:25.23,1:54.71,2:24.36,2:54.08,3:23.75,3:52.15
https://www.omegatiming.com/File/00010D020200000302FFFFFFFFFFFF02.pdf,Final A,5,8,GROTHE,Zane,0.75,27.51,56.91,1:26.75,1:56.66,2:26.55,2:56.51,3:26.46,3:54.68
https://www.omegatiming.com/File/00010D020200000302FFFFFFFFFFFF02.pdf,Final A,6,7,MEEGAN,Andrew,0.64,27.24,56.62,1:27.10,1:57.38,2:27.43,2:57.59,3:28.02,3:55.95
https://www.omegatiming.com/File/00010D020200000302FFFFFFFFFFFF02.pdf,Final A,7,1,MALONE,Reed,0.75,26.9,56.68,1:26.10,1:56.30,2:26.12,2:56.36,3:26.86,3:56.10
https://www.omegatiming.com/File/00010D020200000302FFFFFFFFFFFF02.pdf,Final A,8,2,DYER,Frank,0.71,26.6,56.02,1:25.76,1:55.93,2:26.05,2:56.35,3:26.99,3:56.43
